出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1150911,11508,6275,元山,電子零組件業,330662,344441,323050,-4.000394842658104,2.3562915957282153,2855922,2825757,1.0675015579895937,-
1150911,11508,6276,安鈦克,電腦及週邊設備業,52247,53996,113065,-3.2391288243573597,-53.79029761641534,505644,987202,-48.78008756060056,"因市場需求減少, 營收較去年同期減少。"
1150911,11508,6279,胡連,電子零組件業,974746,975942,750862,-0.1225482661879497,29.816930407984422,6820642,5953559,14.564111987468337,-
1150911,11508,6284,佳邦,電子零組件業,653708,642365,658765,1.7658184988285477,-0.7676485544921178,4862819,5169430,-5.931234197967668,-
1150911,11508,6290,良維,電子零組件業,974831,902247,824829,8.044803695662052,18.185830032649193,7183215,6569739,9.337905204453328,-
1150911,11508,6291,沛亨,半導體業,269712,244174,202146,10.458935021746788,33.424356653112106,1876583,1335656,40.498975784183955,-
1150911,11508,6292,迅德,電子零組件業,110189,117700,84313,-6.381478334749363,30.690403615100873,822943,630189,30.586697006770983,-
1150911,11508,6294,智基,文化創意業,62231,77984,68163,-20.200297496922445,-8.70266860320115,610993,696244,-12.24441431452192,-
1150911,11508,6411,晶焱,半導體業,227339,257812,219860,-11.819853226382016,3.4017101792049487,1838777,1635778,12.409935822587173,-
1150911,11508,6417,韋僑,通信網路業,170975,166748,127334,2.5349629380862138,34.27285721017167,1271876,1037267,22.617995173855913,-
1150911,11508,6418,詠昇,電子零組件業,93353,96879,62324,-3.6395916555703507,49.7865990629613,626950,511175,22.64879933486575,-
1150911,11508,6419,京晨科,光電業,168661,171113,36217,-1.4329711944738273,365.69566778032413,1008065,320432,214.59560842862138,美國子公司陸續接獲專案建置工程，致使營收增加
1150911,11508,6423,億而得,半導體業,10457,77086,10324,-86.43463145058766,1.2882603641999224,212722,177105,20.110668812286498,-
1150911,11508,6425,易發,電機機械,159422,178759,82193,-10.817357447736898,93.96055625174893,1212388,776515,56.13194851355093,因應客戶產能建置，以致使我司營收相較去年同期增加。
1150911,11508,6432,今展科,電子零組件業,81931,117203,92886,-30.09479279540626,-11.79402708696682,815114,753250,8.212943909724528,-
1150911,11508,6435,大中,半導體業,339956,334509,270174,1.6283567856171284,25.82854012599288,2573026,2250142,14.349494387465324,-
1150911,11508,6441,廣錠,電腦及週邊設備業,35611,10448,15120,240.84035222052069,135.5224867724868,107409,202509,-46.96087581292683,因子公司接獲專案，並按完工比列認列營收所致。
1150911,11508,6461,益得,生技醫療業,5654,211,470,2579.620853080569,1102.9787234042553,42312,96602,-56.19966460321732,"本月較去年同期增加，主要因經銷商備貨增加所致。本年較去年減少，主要因去年認列海思科完成合約之技術服務收入6,804萬所致。"
1150911,11508,6462,神盾,半導體業,532337,796402,479160,-33.15724973066366,11.097963102095333,5243929,3244760,61.61223018035232,主係合併子公司營收陸續於本年度出貨
1150911,11508,6465,威潤,通信網路業,33123,45076,14485,-26.51743721714438,128.67103900586815,233884,122604,90.76375974682718,本月因增加其他電子產品銷售、致本月較上期營收增加
1150911,11508,6469,大樹,生技醫療業,1702411,1588849,1587627,7.147438176944442,7.229909796192683,12859902,12541540,2.538460189099584,-
1150911,11508,6470,宇智,通信網路業,117574,105206,171109,11.755983499039978,-31.28707432104682,788105,1429601,-44.87238047539139,-
1150911,11508,6474,華豫寧,電子通路業,415477,497248,332044,-16.44471169315915,25.127091590271167,3086798,2584431,19.43820516005264,-
1150911,11508,6482,弘煜科,文化創意業,29583,31671,37518,-6.592782040352373,-21.149848072924996,250118,355556,-29.65440043199946,-
1150911,11508,6485,點序,半導體業,124170,114625,102481,8.327153762268265,21.16392306866639,872382,935551,-6.752063757080053,-
1150911,11508,6486,互動,通信網路業,1491945,171320,161150,770.8527901003969,825.8113558796152,2699352,1168867,130.93748048323718,本月營收較去年同期增加50%以上，係因本月有大型專案認列收入，以致較去年同期增加。
1150911,11508,6488,環球晶,半導體業,4764363,4977758,4427620,-4.286970158051075,7.605508151106012,38941229,40192332,-3.112790270542152,-
1150911,11508,6492,生華科,生技醫療業,80,80,83,0.0,-3.6144578313253013,640,666,-3.903903903903904,-
1150911,11508,6494,九齊,半導體業,129453,155174,94954,-16.575586116230813,36.3323293384165,1111997,757913,46.71829088562935,-
1150911,11508,6496,科懋,生技醫療業,65774,87972,68485,-25.23302869094712,-3.9585310651967585,604293,547860,10.30062424707042,-
1150911,11508,6498,久禾光,光電業,95760,110979,118602,-13.713405238828967,-19.25937168007285,930516,794350,17.141814061811544,-
1150911,11508,6499,益安,生技醫療業,38071,42424,29395,-10.260701489722798,29.515223677496174,301395,266795,12.968758784834797,本月營收較去年同期增長，係因CDMO事業體業務成長所致
1150911,11508,6506,雙邦,紡織纖維,165214,170491,146079,-3.095178044588864,13.09907652708466,1452743,1294812,12.197214730787172,-
1150911,11508,6508,惠光,農業科技,98032,84947,86329,15.403722320976609,13.55627888658504,1091402,1153236,-5.361781976976092,-
1150911,11508,6509,聚和,化學工業,431828,462096,359808,-6.550154080537378,20.01623087869086,3610556,3364116,7.325550010760628,-
1150911,11508,6510,精測,半導體業,638311,614606,413758,3.8569424964936885,54.27157903895514,4249901,3191951,33.14430578664898,本月營收受惠於AI所帶動之高效能運算(HPC)訂單需求暢旺，整體訂單增長，致營收變動達50%以上。
1150911,11508,6512,啟發電,其他電子業,5584,3235,18076,72.61205564142195,-69.10820978092498,60203,132410,-54.53289026508572,本月營收較去年同期減少，主要係受產品世代轉換影響。O1stream系列新品已陸續進入量產及出貨階段，相關市場拓展工作持續進行。
1150911,11508,6516,勤崴國際,資訊服務業,48623,43828,42205,10.940494660947339,15.206729060537851,418226,335997,24.473135176802174,-
1150911,11508,6517,保勝光學,光電業,46855,56732,27547,-17.409927377846717,70.0911170000363,321244,320692,0.1721277736893967,配合客戶交期出貨致產生差異
1150911,11508,6523,達爾膚,生技醫療業,129346,82967,150485,55.900538768426,-14.047247233943583,691531,812544,-14.893101173597984,-
1150911,11508,6527,明達醫,生技醫療業,63959,73105,65835,-12.510772177005677,-2.8495481127060076,543150,605145,-10.24465210817242,-
1150911,11508,6530,創威,通信網路業,32210,32296,29102,-0.26628684666831803,10.679678372620439,251257,215992,16.326993592355272,-
1150911,11508,6532,瑞耘,半導體業,76657,87975,43998,-12.865018471156578,74.22837401700077,527626,458870,14.983764464881121,受惠於半導體產業增長，客戶訂單增加，帶動出貨量較去年同期提升
1150911,11508,6535,順藥,生技醫療業,9058,78,173,11512.820512820514,5135.838150289017,18747,18512,1.269446845289542,本月勞務收入較去年同期增加
1150911,11508,6538,倉和,電子零組件業,167967,157252,107897,6.813903797725943,55.6734663614373,1022348,1021682,0.06518662362652959,本月主產品太陽能網版銷貨量大幅提升所致
1150911,11508,6542,隆中,文化創意業,73388,76108,67389,-3.5738687128816946,8.902046328035732,657411,555557,18.333672332451936,-
1150911,11508,6546,正基,通信網路業,198536,213809,171813,-7.143291442362108,15.553537858020057,1509502,1570973,-3.9129253017079226,-
1150911,11508,6547,高端疫苗,生技醫療業,236386,47371,45735,399.0099427920035,416.8601727342298,504736,361959,39.44562781972544,本期增加海外營收
1150911,11508,6548,長科*,半導體業,1650483,1555599,1148903,6.099515363535204,43.657297439383484,11193013,8726558,28.263778227337742,-
1150911,11508,6556,勝品,光電業,114270,98934,127659,15.50124325307781,-10.488097196437383,969244,948892,2.14481732378395,-
1150911,11508,6560,欣普羅,光電業,11103,15504,1978,-28.38622291021672,461.324570273003,163495,99601,64.14995833375167,因主要客戶訂單逐漸回穩並陸續開始出貨。
1150911,11508,6561,是方,通信網路業,359802,359172,309173,0.17540342788413352,16.375621415841618,2744930,2694228,1.881874882155482,-
1150911,11508,6568,宏觀,半導體業,114689,105911,92228,8.288090944283407,24.35377542611788,879311,730833,20.316269243452336,-
1150911,11508,6569,醫揚,生技醫療業,135289,54973,94477,146.10081312644388,43.1978153413,996806,873056,14.174348495400066,-
1150911,11508,6570,維田,電腦及週邊設備業,103840,106949,84698,-2.906993052763467,22.600297527686603,761147,596881,27.520728587440377,-
1150911,11508,6574,霈方,生技醫療業,71449,68444,39086,4.390450587341476,82.79946784014737,554498,396659,39.79211362908695,本月較去年同期增加82.80%，主係美學健康通路業務持續成長，帶動相關服務及醫材銷售增加。
1150911,11508,6576,逸達,生技醫療業,26724,30280,141760,-11.743725231175693,-81.14841986455981,318965,372720,-14.42235458252844,本月營收較去年同期少，係因前期認列新劑型新藥Camcevi授權開發里程金收入，本期並無所致。
1150911,11508,6577,勁豐,電腦及週邊設備業,170789,192126,166155,-11.105732696251419,2.7889621136890255,1416276,1369284,3.431866581366612,-
1150911,11508,6578,達邦蛋白,農業科技,34005,37717,17230,-9.841715937110587,97.3592571096924,261297,201766,29.5049711051416,1.國內外客戶需求穩定、旺盛。2.新產品組合逐步提升高毛利品項出貨比重。3.因應未來訂單需求，規劃新廠，建置新產能
1150911,11508,6584,南俊國際,電子零組件業,280097,280305,203464,-0.07420488396568024,37.664156804152086,2273670,1515280,50.04949580275593,主係雲端CSP客戶的GB系列AI伺服器導軌持續出貨以及通用型伺服器導軌出貨增溫所致
1150911,11508,6588,東典光電,通信網路業,31318,30934,10836,1.24135255705696,189.01808785529715,246009,104580,135.2352266207688,光通與網通需求回升帶動營收回穩
1150911,11508,6590,普鴻,資訊服務業,63252,60313,52326,4.872912970669673,20.88063295493636,494029,439293,12.460020988269788,-
1150911,11508,6593,台灣銘板,資訊服務業,43672,32256,21026,35.39186507936508,107.70474650432797,316807,284931,11.187269900432035,訂單成長
1150911,11508,6596,寬宏藝術,文化創意業,231395,94502,873452,144.85725169837676,-73.50798899080888,1648366,2459323,-32.97480648129587,本期展演節目較去年同期少
1150911,11508,6597,立誠,電子零組件業,62044,61066,66371,1.6015458684046768,-6.519413599312953,430258,498519,-13.692757949045072,-
1150911,11508,6603,富強鑫,電機機械,412012,443027,466589,-7.000701988817838,-11.69701814659154,3109389,3065106,1.4447461197100524,-
1150911,11508,6609,瀧澤科,電機機械,236882,239426,123079,-1.0625412444763727,92.46337718051008,1631205,1513138,7.802791285394987,市場需求增加所致。
1150911,11508,6612,奈米醫材,生技醫療業,142827,108192,98021,32.01253327417923,45.710613031901325,897295,748854,19.82242199414038,-
1150911,11508,6613,朋億*,其他電子業,1690642,1292507,589449,30.803314798295098,186.81734976223558,9111592,5568748,63.620117125070124,營收增加主係半導體廠擴廠暢旺
1150911,11508,6615,慧智,生技醫療業,30372,33668,31131,-9.789711298562434,-2.4380842247277634,254146,260006,-2.2537941432120796,-
1150911,11508,6616,特昇-KY,居家生活,78609,67331,80324,16.750085398998976,-2.135102833524227,539290,681616,-20.880671815215607,-
1150911,11508,6617,共信-KY,生技醫療業,4648,4587,4310,1.329845214737301,7.842227378190255,31028,23489,32.095874664736684,自2018年度起依據國際會計準則公報15號規定認列收入
1150911,11508,6620,漢達,生技醫療業,66695,69658,332141,-4.25363920870539,-79.91967266913751,559992,1341191,-58.24666285413487,營收差異主要係114年4月及8月認列Phyrago授權相關收入所致
1150911,11508,6624,萬年清,綠能環保,17611,9011,32446,95.43890800133171,-45.72212291191518,215155,312442,-31.137619142112776,-
1150911,11508,6629,泰金-KY,居家生活,200259,240320,138839,-16.669856857523303,44.238290393909494,1793478,966655,85.53444610538403,新系列產品訂單成長
1150911,11508,6637,醫影,生技醫療業,43329,50379,42943,-13.993926040612159,0.898865938569732,614228,867634,-29.20655483763891,-
1150911,11508,6640,均華,半導體業,467768,688933,394121,-32.10254117599244,18.686393265012523,2808542,1749795,60.506916524507155,配合客戶出貨
1150911,11508,6642,富致,電子零組件業,65228,71671,42954,-8.989688995549105,51.855473297015415,458177,364495,25.70186147958134,雖大陸地區客戶受預期漲價影響之備貨潮較前月降低，唯仍持續中。且去年同期相對基期較低所以YOY成長幅度較大。
1150911,11508,6643,M31,半導體業,176341,165627,101885,6.468752075446636,73.0784708249497,1158566,1113315,4.064528008694754,去年同期基期較低所致。
1150911,11508,6649,台生材,生技醫療業,14423,12387,21476,16.436586744167272,-32.84131123114174,90151,140661,-35.909029510667494,-
1150911,11508,6651,全宇昕,半導體業,182425,186686,112375,-2.2824421756318096,62.335928809788655,1232046,1031331,19.46174409573648,主要係因市場需求較去年同期成長所致。
1150911,11508,6654,天正國際,其他電子業,100199,90547,10561,10.65965741548588,848.7643215604583,518405,203472,154.779527404262,主係因為客戶需求增加及新設備出貨所致
1150911,11508,6661,威健生技,生技醫療業,32264,33161,46927,-2.7049847712674526,-31.246403989174677,256401,248374,3.2318197556910144,-
1150911,11508,6662,樂斯科,生技醫療業,26671,23780,20079,12.157275021026072,32.83032023507147,175978,172399,2.0759981206387508,-
1150911,11508,6664,群翊,電子零組件業,275299,274733,208126,0.20601820676802568,32.275160239470324,1930789,1626114,18.73638625582216,-
1150911,11508,6667,信紘科,其他電子業,801683,452041,474204,77.34740875274588,69.05867516933641,4472842,4046714,10.530222793110656,本月營收較去年同期增加超過50%以上，主係產品組合及依案件進度認列所致。
1150911,11508,6679,鈺太,半導體業,161250,174571,160742,-7.630706131029782,0.31603439051399135,1420131,1333787,6.473597358498771,-
1150911,11508,6680,鑫創電子,電腦及週邊設備業,61505,37284,41667,64.96352322712156,47.61081911344709,392196,318122,23.284777538177178,-
1150911,11508,6683,雍智科技,半導體業,233323,230193,185567,1.359728575586573,25.735179207509955,1779761,1370970,29.817647359169055,-
1150911,11508,6684,安格,半導體業,25453,27024,24647,-5.813351095322676,3.270174869152432,210265,210403,-0.06558841841608723,-
1150911,11508,6690,安碁資訊,數位雲端,219817,210914,203144,4.221151749054117,8.207478438939866,1715011,1510881,13.510660336585078,-
1150911,11508,6692,進能服,綠能環保,82064,106566,85846,-22.992324005780457,-4.405563450830557,555048,1139497,-51.29008676635392,本年累計營收較去年同期減少51.29%，主要係工程收入較去年同期減少所致。
1150911,11508,6693,廣閎科,半導體業,251209,242458,117280,3.6092849070766895,114.19594133697134,1660782,869362,91.03457478012612,終端需求增加及新品導入量產
1150911,11508,6697,東捷資訊,資訊服務業,110355,117396,95284,-5.997648982929571,15.816926241551572,939707,928018,1.259566086002642,-
1150911,11508,6703,軒郁,生技醫療業,271208,264207,266333,2.649816242567381,1.8304153071530753,2251314,1976753,13.88949453978317,-
1150911,11508,6708,天擎,半導體業,30790,30518,22354,0.8912772789828953,37.738212400465244,195867,197699,-0.9266612375378732,-
1150911,11508,6712,長聖,生技醫療業,109644,99247,90537,10.475883402017189,21.10407899532788,669100,571550,17.067623130084858,-
1150911,11508,6716,應廣,半導體業,174028,169513,82185,2.663512532962074,111.75153616840056,1172866,705418,66.26539158342996,基期低及下游客戶備貨增加
1150911,11508,6720,久昌,半導體業,32507,32091,25904,1.2963136081767475,25.4902717726992,257344,313095,-17.806416582826298,-
1150911,11508,6721,信實,其他,268996,273850,304639,-1.772503195179843,-11.700077796999071,2378696,2377578,0.04702264236967199,-
1150911,11508,6725,矽科宏晟,其他電子業,335609,355094,383065,-5.487279424603063,-12.38849803558143,2574682,2487219,3.5164977430616284,-
1150911,11508,6727,亞泰金屬,電子零組件業,161759,194214,138790,-16.7109477174663,16.54946321781108,1548309,959545,61.35866478382984,當月認列台數較多
1150911,11508,6728,上洋,居家生活,451794,419284,329066,7.753694393299052,37.295861620465196,3346610,3060315,9.355082728411945,-
1150911,11508,6730,常廣,生技醫療業,43549,45431,42022,-4.14254583874447,3.633810860977583,331002,322928,2.500247733240846,-
1150911,11508,6732,昇佳電子,半導體業,304802,302819,335561,0.6548466245512996,-9.166440676955904,2645424,3082741,-14.185979295698212,-
1150911,11508,6733,博晟生醫,生技醫療業,19279,19715,17635,-2.211514075576972,9.322370286362348,153365,142316,7.76370892942466,係銷售醫療器材及抗生素之收入。
1150911,11508,6735,美達科技,其他電子業,19488,19084,23431,2.1169566128694193,-16.82813366907089,238007,182094,30.705569650839678,-
1150911,11508,6739,竹陞科技,其他電子業,148185,138046,75325,7.3446532315315185,96.72751410554265,930214,472038,97.06337201665967,因客戶產線升級需求
1150911,11508,6741,91APP*-KY,數位雲端,180645,184496,138505,-2.087308125921429,30.42489440814411,1464397,1108238,32.137410917149566,-
1150911,11508,6751,智聯服務,資訊服務業,141542,145638,112642,-2.8124527939136765,25.65650467853909,1139865,1324869,-13.963946624156803,-
1150911,11508,6752,叡揚,資訊服務業,175011,177870,157103,-1.6073536852757633,11.398891173306684,1340829,1268966,5.66311469338028,-
1150911,11508,6761,穩得,電子零組件業,185205,203826,153419,-9.135733419681493,20.718424706196757,1370217,1397684,-1.9651795398673806,-
1150911,11508,6762,達亞,生技醫療業,81462,80869,60131,0.7332846950005565,35.474214631388136,505098,480255,5.172876909142018,-
1150911,11508,6763,綠界科技*,數位雲端,156361,157597,136072,-0.7842788885575233,14.910488564877419,1248733,1104261,13.083138859381975,-
1150911,11508,6767,台微醫,生技醫療業,28440,25852,29075,10.01083088349064,-2.184006878761823,220853,224075,-1.4379114135892,-
1150911,11508,6785,昱展新藥,生技醫療業,0,0,0,,,1500,1253,19.71268954509178,無
1150911,11508,6788,華景電,半導體業,244716,287236,203284,-14.803158378476235,20.381338423092817,1959085,1653413,18.487334985269865,-
1150911,11508,6791,虎門科技,資訊服務業,69968,72894,68199,-4.014047795428979,2.593879675655068,543448,500211,8.643752336513991,-
1150911,11508,6803,崑鼎,綠能環保,849741,857407,914335,-0.894091137581102,-7.064587924557192,6417217,6431742,-0.22583306357748803,-
1150911,11508,6804,明係,運動休閒,120413,130618,123810,-7.812858870906001,-2.743720216460706,1035240,983900,5.218009960361825,-
1150911,11508,6811,宏碁資訊,數位雲端,1170269,1122017,660751,4.300469600727975,77.11195291418402,8216083,6528345,25.852463373182637,營收成長主要受惠於既有客戶訂單金額增加及子公司新增專案訂單
1150911,11508,6821,聯寶,電子零組件業,33337,48875,48762,-31.791304347826088,-31.633238997580083,366726,408422,-10.209048484165887,-
1150911,11508,6823,濾能,半導體業,45101,43103,65129,4.635408208245366,-30.751278232431023,399070,392794,1.597784080204891,-
1150911,11508,6829,千附精密,半導體業,271758,201265,173626,35.02496708319877,56.51918491470172,1644392,1155959,42.253488229253804,客戶需求增加
1150911,11508,6840,東研信超,其他電子業,84499,90739,76261,-6.876866617441233,10.8023760506681,664441,590233,12.572661982640753,-
1150911,11508,6841,長佳智能,生技醫療業,39962,29853,21483,33.862593374200245,86.01685053297956,237285,209730,13.138320698040337,新增專案營收增加
1150911,11508,6843,進典,電機機械,60035,63574,72734,-5.566741120583886,-17.459509995325433,494678,519444,-4.767790175649348,-
1150911,11508,6844,諾貝兒,生技醫療業,331966,307947,331287,7.799718782777556,0.20495823862693072,2516615,2543874,-1.0715546446089703,115/7/1取得合躍60%股權，屬共同控制下組織重整，視為自始取得，故重編去年比較期單月及累計營收數。
1150911,11508,6846,綠茵,食品工業,63790,62153,71905,2.6338229852139077,-11.285724219456228,519793,587864,-11.579378903964182,-
1150911,11508,6855,數泓科,其他電子業,62622,73290,38032,-14.555873925501432,64.65607909129155,447132,434944,2.8021998234255445,客戶需求增加
1150911,11508,6856,鑫傳,文化創意業,60597,53968,59934,12.283204862140527,1.1062168385223745,462456,462640,-0.03977174476915096,-
1150911,11508,6859,伯特光,光電業,52972,54812,59160,-3.3569291396044663,-10.459770114942529,432226,694517,-37.76595821268594,-
1150911,11508,6865,偉康科技,數位雲端,13532,16705,31151,-18.994313079916193,-56.55998202304902,145792,291630,-50.007886705757294,主係受營運轉型規劃影響，降低一次性勞務收入占比，致本期營業收入及累計營業收入較去年同期減少。
1150911,11508,6870,騰雲,數位雲端,95070,90325,70875,5.25325214503183,34.13756613756614,661028,455529,45.11216629457181,-
1150911,11508,6872,浩宇生醫,生技醫療業,852,795,2458,7.169811320754717,-65.33767290480066,23152,7796,196.97280656747049,本月係勞務收入減少；本年主係銷售醫療器材之收入增加所致
1150911,11508,6874,倍力,資訊服務業,106962,117427,37865,-8.911919745884678,182.4825036313218,1571391,1013712,55.013554145556135,客戶需求調整
1150911,11508,6875,國邑*,生技醫療業,3,248,0,-98.79032258064517,,2043,19673,-89.61520866161744,本年累計營業收入較去年同期減少，主要係營收發生時點不同所致。另自115年7月起新增子公司之銷售收入。
1150911,11508,6877,鏵友益,其他電子業,55149,55977,22962,-1.479178948496704,140.17507185785212,213947,308685,-30.69083369778253,係因出貨量增加所致
1150911,11508,6881,潤德,其他,180059,162570,213375,10.7578273974288,-15.613825424721734,1525538,1608393,-5.15141510812345,-
1150911,11508,6884,海柏特,資訊服務業,184914,174463,91899,5.990381914789955,101.21437665262951,1041600,750968,38.70098326426692,115年8月份營收較去年同期增長，主係拓展海外市場所致。
1150911,11508,6894,衛司特,綠能環保,196773,199018,117242,-1.128038669869057,67.83490557991163,1502099,900699,66.77036390625503,因應客戶訂單需求，電解設備與耗材之銷售增加，且本年度納入新事業體，營運範疇擴大，以上使本月及本年累計營收較去年同期成長。
1150911,11508,6895,宏碩系統,半導體業,55279,51183,91387,8.002657132250942,-39.511090198824775,314504,468665,-32.89364471424152,-
1150911,11508,6899,創為精密,光電業,87035,95952,102297,-9.293188260797065,-14.9193035963909,739311,764926,-3.3486899386345867,-
1150911,11508,6903,巨漢,其他電子業,624329,600396,280344,3.986202439723116,122.70103872385356,5229428,1579390,231.10428709818348,本月營收較去年同期增加50%以上，主係目前進行中之專案本月進入施工高峰期所致
1150911,11508,6904,伯鑫,其他,77105,86741,80563,-11.108933491659077,-4.292292988096272,639897,613422,4.315952150395649,-
1150911,11508,6907,雅特力-KY,半導體業,366266,402798,122613,-9.069558438721145,198.71710177550506,2385294,1107797,115.31869105982413,終端市場需求成長帶動營收大幅增加
1150911,11508,6910,德鴻,數位雲端,29471,26682,33656,10.452739674687056,-12.434632754932256,243104,238106,2.099065122256474,-
1150911,11508,6913,鴻呈,電子零組件業,304574,372741,243585,-18.288033782170462,25.038077057290064,2291800,1692689,35.39403871591296,無
1150911,11508,6922,宸曜,電腦及週邊設備業,266107,283197,167389,-6.0346684463465365,58.97520147679955,1684911,1154527,45.93950596218192,本月較去年同期增加，主要係因出貨量增加所致。
1150911,11508,6925,意藍,數位雲端,16174,16158,16920,0.09902215620745142,-4.408983451536643,130773,127045,2.9343933251997325,-
1150911,11508,6929,佑全,生技醫療業,275351,270039,269882,1.967123267379897,2.0264411854069557,2144887,2151099,-0.2887826176294071,-
1150911,11508,6945,圓祥生技,生技醫療業,0,0,0,,,0,0,,本月無收入
1150911,11508,6953,家碩,半導體業,153613,169370,112408,-9.303300466434434,36.656643655255856,957581,826228,15.897911956505952,-
1150911,11508,6961,旅天下,觀光餐旅,401289,435626,371374,-7.882220069509166,8.055221959534055,3082253,2947546,4.570140720450165,-
1150911,11508,6967,汎瑋材料,電子零組件業,133664,151304,132178,-11.658647491143658,1.124241553057241,1105330,898762,22.983615239629625,-
1150911,11508,6968,萬達寵物,居家生活,306098,296119,277130,3.3699289812541577,10.452856060332696,2435010,2105854,15.63052329363764,-
1150911,11508,6971,惠民實業,綠能環保,209150,168463,192296,24.15189091966782,8.764612888463619,1366025,1498748,-8.855591467011132,-
1150911,11508,6982,大井泵浦,電機機械,108582,140493,121560,-22.713587153808376,-10.676209279368214,1264737,1076665,17.468014656369437,-
1150911,11508,6983,華洋精機,其他電子業,30843,25367,28789,21.58710135215043,7.134669491819793,174865,159865,9.382916836080442,-
1150911,11508,6986,和迅,生技醫療業,21419,15310,20431,39.902024820378834,4.83578875238608,203121,186304,9.026644623840605,-
1150911,11508,6996,力領科技,半導體業,238613,255402,223199,-6.573558546918192,6.905944919108061,2075573,1655732,25.35682103142296,-
1150911,11508,6997,博弘,數位雲端,473839,503748,377616,-5.93729404384732,25.48170628363205,3678305,2820892,30.39510197483633,-
1150911,11508,7402,邑錡,光電業,51239,49518,44351,3.4755038571832464,15.53065319834953,326926,360061,-9.202607335979181,-
1150911,11508,7547,碩網,數位雲端,33565,37659,34338,-10.871239278791258,-2.2511503290814843,266564,209041,27.517568323917317,-
1150911,11508,7556,意德士科技,半導體業,77981,73025,53885,6.786716877781582,44.717453836874824,579128,501928,15.38069205144961,-
1150911,11508,7584,樂意,文化創意業,106113,97648,81957,8.668892348025562,29.473992459460447,682073,689213,-1.0359642084522491,-
1150911,11508,7642,昶瑞機電,電機機械,62623,74487,67136,-15.927611529528642,-6.722175881792183,450889,612570,-26.393881515581892,-
1150911,11508,7703,銳澤,其他電子業,368630,313709,201155,17.506988961107268,83.25669260023365,1992746,1557891,27.913056818480882,本月營收較去年同期增加50%以上，主係產品組合及依案件進度認列所致。
1150911,11508,7704,明遠精密,半導體業,62543,60912,54952,2.677633307065931,13.813873926335711,492598,449759,9.524878879577729,-
1150911,11508,7708,全家餐飲,觀光餐旅,279720,261095,251159,7.133418870526054,11.371680887405986,2009136,1794188,11.980238414257592,-
1150911,11508,7709,榮田,電機機械,49061,67271,41267,-27.069613949547353,18.88676181937141,595855,560404,6.325971977359191,-
1150911,11508,7712,博盛半導體,半導體業,171154,168173,110068,1.772579427137531,55.49841915906531,1097165,896152,22.430681402262117,終端需求升溫
1150911,11508,7713,威力德生醫,生技醫療業,116170,119973,101187,-3.169879889641836,14.80723808394359,854209,714320,19.58351999104043,-
1150911,11508,7714,創泓科技,數位雲端,203888,215366,177124,-5.329532052413102,15.11031819516271,1448821,1146176,26.40475808252834,-
1150911,11508,7715,裕山,綠能環保,31778,68150,75523,-53.37050623624358,-57.92275200932166,535131,933987,-42.70466291286709,"因高廠西區已接近完工，較去年同期合併營收減少約25,000仟元。"
1150911,11508,7716,昱臺國際,航運業,224061,212894,167178,5.245333358384924,34.02541004199117,1439316,1381907,4.154331659076913,-
1150911,11508,7717,萊德光電-KY,通信網路業,122627,109057,65860,12.443034376518701,86.19344063164287,821364,619075,32.6760085611598,市場需求增加
1150911,11508,7718,友鋮,電機機械,214196,220147,200307,-2.703193775068477,6.933856530226103,1690157,1604501,5.338482182310886,-
1150911,11508,7723,築間,觀光餐旅,355613,318976,445140,11.485817114767256,-20.112099564182056,2743892,3388410,-19.021251855590084,-
1150911,11508,7728,光焱科技,其他電子業,31078,30565,13095,1.6783903157205955,137.32722413134783,269405,196938,36.796859925458776,半導體檢測產品需求持續成長，配合矽光子設備與客戶整體系統共同驗收時程，各月份營收認列時點有所差異，並不影響專案推動進度。
1150911,11508,7734,印能科技,半導體業,255659,409159,258946,-37.51597789612351,-1.269376626787052,2454462,1608362,52.606316239752,主要係因市場需求較去年同期成長所致。
1150911,11508,7738,東聯互動,數位雲端,63930,54992,55456,16.253273203375038,15.280582804385459,425181,372512,14.138873378575724,-
1150911,11508,7743,金利食安,食品工業,58260,59716,69822,-2.4382075155737155,-16.559250665979203,482662,456647,5.696960672028942,-
1150911,11508,7744,崴寶,電子零組件業,449941,460037,241344,-2.1946060860322105,86.43140082206311,2907230,1530267,89.98187897928923,主係客戶訂單增加及產品組合變化所致。
1150911,11508,7747,昕奇雲端,數位雲端,144754,153172,122019,-5.495782518998251,18.632344143125252,1171971,1049812,11.636273923331034,-
1150911,11508,7751,竑騰,半導體業,241920,241946,171183,-0.010746199565192233,41.3224444016053,1833507,1136131,61.38165405221757,本公司為設備業，每月營收高低起伏屬常態，主要係今年同期客戶驗收機台較多所致。
1150911,11508,7753,星亞,光電業,69634,60955,92031,14.238372569928636,-24.336364920515912,548032,600012,-8.66316007013193,-
1150911,11508,7757,金色三麥,觀光餐旅,217508,189362,226756,14.863594596592769,-4.078392633491506,1548783,1509328,2.6140772582235274,-
1150911,11508,7767,仁大資訊,資訊服務業,285903,322536,192789,-11.357801919785699,48.29839876756454,2249429,1509382,49.02980160092011,-
