path,artifact_type,owner_lane,producer,known_consumers,referenced_by_scripts,referenced_by_docs,referenced_by_workflows,referenced_by_validators,latest_modified_date,tracked_in_git,classification,recommended_action,delete_risk,notes
output/latest/stock_theme_manual_fill_template_latest.csv,csv,daily_production,unknown,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/stock_theme_taxonomy_latest.csv,csv,daily_production,scripts/build_daily_candidate_model_layer.py;scripts/build_stock_theme_taxonomy.py,.github/workflows/daily_full_pipeline.yml;config/repo_file_lifecycle_inventory.csv;config/report_artifact_lineage.csv;config/runtime_file_lineage_contract.csv;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+15),scripts/build_chatgpt_indicator_usage_guide.py;scripts/build_daily_candidate_model_layer.py;scripts/build_stock_theme_taxonomy.py;scripts/validate_daily_candidate_model_layer.py;scripts/validate_repo_semantic_integrity.py;scripts/validate_stock_theme_taxonomy.py;tests/test_repo_semantic_integrity.py,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;docs/rules/daily_stock_candidate_rules.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,scripts/validate_daily_candidate_model_layer.py;scripts/validate_repo_semantic_integrity.py;scripts/validate_stock_theme_taxonomy.py;tests/test_repo_semantic_integrity.py,2026-06-19,true,validator_necessary,keep,high,classification_only_no_move_no_delete
output/latest/stock_theme_taxonomy_latest.md,md,daily_production,unknown,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/rules/daily_stock_candidate_rules.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/rules/daily_stock_candidate_rules.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/stock_theme_taxonomy_validation_latest.md,md,daily_production,unknown,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/surge_model_backtest_latest.csv,csv,research_backtest,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+11),scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/raw_data_fetch_status_latest.csv;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,,,2026-05-30,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/surge_model_backtest_latest.md,md,research_backtest,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+8),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,,,2026-05-30,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/surge_model_chatgpt_packet_latest.md,md,daily_production,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+10),scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/raw_data_fetch_status_latest.csv;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json,,,2026-05-30,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/surge_model_feature_importance_latest.csv,csv,daily_production,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+11),scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/raw_data_fetch_status_latest.csv;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,,,2026-05-30,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/surge_model_feature_importance_latest.md,md,daily_production,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+8),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,,,2026-05-30,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/surge_model_score_latest.csv,csv,daily_production,unknown,,,,,,2026-05-30,true,unknown,unknown,unknown,classification_only_no_move_no_delete;no_rg_or_lineage_consumer_found
output/latest/surge_model_score_latest.md,md,daily_production,unknown,,,,,,2026-05-30,true,unknown,unknown,unknown,classification_only_no_move_no_delete;no_rg_or_lineage_consumer_found
output/latest/surge_model_validation_latest.md,md,daily_production,unknown,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+7),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json,,,2026-06-03,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/surge_precondition_candidates_latest.csv,csv,research_backtest,unknown,.github/workflows/research_backtest_pipeline.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;...(+17),scripts/build_chatgpt_indicator_usage_guide.py;scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;docs/latest/raw_data_fetch_status_latest.csv;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,.github/workflows/research_backtest_pipeline.yml,,2026-05-30,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/surge_precondition_candidates_latest.md,md,research_backtest,unknown,.github/workflows/research_backtest_pipeline.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+9),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json;output/latest/surge_model_chatgpt_packet_latest.md,.github/workflows/research_backtest_pipeline.yml,,2026-05-30,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/taiwan_vix_latest.csv,csv,market_risk,unknown,docs/market_regime_data_source_plan.md,,docs/market_regime_data_source_plan.md,,,2026-06-18,true,unknown,unknown,unknown,classification_only_no_move_no_delete
